combined_text
Nissan Altima Electric Manual 2016 22.3 4610609 4-Star 1677CC
Nissan Altima Diesel Manual 2022 11.1 5570789 3-Star 1605CC
Mercedes C-Class Diesel CVT 2022 19.5 5417015 3-Star 2416CC
Honda City Hybrid CVT 2015 15.7 13066159 4-Star 1018CC
Toyota Prius Hybrid Automatic 2020 20.6 12493144 5-Star 1051CC
BMW X5 Hybrid Manual 2015 11.9 10488946 3-Star 2178CC
BMW 320i Petrol Automatic 2020 13.9 4612683 5-Star 2772CC
Tesla Model S Diesel Manual 2016 13.1 4990948 5-Star 2470CC
Tesla Model Y Diesel Manual 2020 21.2 11041046 3-Star 1271CC
Tesla Model S Hybrid Manual 2024 17.3 10675696 3-Star 2117CC
BMW 320i Electric CVT 2019 14.7 12330880 3-Star 2656CC
BMW X5 Diesel Automatic 2024 16.8 12259787 3-Star 1323CC
BMW X3 Diesel Manual 2019 18.4 14688613 4-Star 1481CC
Honda Accord Hybrid Manual 2021 24.4 13667306 4-Star 1603CC
Nissan Altima Diesel Automatic 2016 15.6 8528410 3-Star 2732CC
Honda City Hybrid Automatic 2020 18.8 11984650 3-Star 2014CC
Toyota Yaris Diesel Manual 2017 16.6 8222744 5-Star 1143CC
Honda City Petrol Automatic 2017 12.9 2943967 4-Star 1898CC
BMW 320i Petrol Automatic 2023 12.3 14767054 4-Star 2231CC
Nissan Sunny Hybrid Manual 2015 18.1 8171411 3-Star 2186CC
Tesla Model 3 Hybrid Automatic 2022 14.9 13912604 3-Star 2680CC
Toyota Camry Hybrid Manual 2019 24.4 7904110 5-Star 1291CC
Honda Accord Diesel Manual 2017 11.3 7416562 5-Star 2937CC
BMW 320i Petrol CVT 2021 23.8 11714123 4-Star 2609CC
Toyota Prius Hybrid CVT 2022 12.1 4692366 3-Star 2175CC
Tesla Model S Petrol CVT 2024 14.4 9503834 5-Star 2556CC
Mercedes C-Class Electric Manual 2023 19.3 13029128 3-Star 2328CC
Toyota Prius Hybrid Automatic 2015 18.3 3841149 4-Star 1919CC
Tesla Model Y Diesel Manual 2016 22.5 8670845 4-Star 2872CC
Honda Accord Hybrid CVT 2017 11.0 13359164 5-Star 2018CC
Toyota Camry Petrol CVT 2019 24.3 8895190 3-Star 2498CC
Toyota Yaris Hybrid Automatic 2015 19.4 9086746 3-Star 2351CC
Tesla Model 3 Petrol CVT 2017 18.5 10974093 5-Star 2683CC
Mercedes GLA Diesel CVT 2017 13.8 7195489 4-Star 2571CC
Toyota Prius Electric Automatic 2020 13.8 3394291 4-Star 2444CC
Toyota Corolla Petrol Manual 2016 16.0 6459987 4-Star 2690CC
Tesla Model S Hybrid Automatic 2015 10.6 2970388 5-Star 2933CC
Nissan Altima Hybrid CVT 2019 20.7 13475957 5-Star 1312CC
Honda Accord Petrol CVT 2023 17.5 6572378 4-Star 2838CC
Tesla Model S Hybrid CVT 2021 15.5 13004460 4-Star 1670CC
BMW X5 Petrol Manual 2017 23.7 5569075 5-Star 1109CC
BMW 320i Diesel CVT 2017 18.4 6612907 4-Star 1457CC
Tesla Model 3 Diesel CVT 2020 16.1 4057100 4-Star 1135CC
Tesla Model S Electric Automatic 2017 12.9 8142503 5-Star 1714CC
Nissan Sunny Diesel Manual 2017 14.7 7034224 4-Star 1963CC
Mercedes C-Class Electric Manual 2016 18.3 12034465 3-Star 2120CC
BMW X3 Petrol CVT 2022 23.4 11728642 5-Star 1309CC
Toyota Corolla Petrol Automatic 2022 21.0 3359565 4-Star 2016CC
Nissan Altima Electric Manual 2017 19.5 11985009 5-Star 1337CC
Honda Civic Diesel CVT 2019 16.1 11153826 5-Star 1050CC
BMW 320i Diesel Automatic 2017 16.1 12014322 5-Star 1718CC
Honda Civic Electric Automatic 2022 14.1 5753875 3-Star 1892CC
BMW X3 Electric Automatic 2019 22.7 3263718 5-Star 2296CC
BMW 320i Diesel Automatic 2022 20.2 13040791 3-Star 1286CC
BMW X5 Hybrid CVT 2017 15.7 6751705 5-Star 1060CC
Mercedes C-Class Hybrid Manual 2024 16.7 14003529 4-Star 2833CC
Honda City Diesel CVT 2017 15.2 10517430 5-Star 1235CC
Nissan Sunny Hybrid Manual 2023 10.6 4627830 5-Star 1525CC
Nissan Altima Hybrid Manual 2019 17.0 10486126 4-Star 1242CC
Tesla Model Y Diesel CVT 2023 18.2 3035701 3-Star 1531CC
Nissan Altima Hybrid Automatic 2020 18.5 10310719 5-Star 2013CC
Toyota Camry Petrol CVT 2019 12.4 4073940 3-Star 1443CC
Toyota Corolla Hybrid Automatic 2021 23.5 10910360 5-Star 2237CC
BMW X5 Hybrid Automatic 2021 18.7 6644695 5-Star 1130CC
BMW X3 Petrol Manual 2016 10.5 8431561 5-Star 2177CC
Nissan Altima Hybrid CVT 2024 12.5 7801634 4-Star 2789CC
Toyota Corolla Hybrid CVT 2023 17.6 12995723 5-Star 2616CC
BMW X5 Petrol CVT 2023 24.0 6685583 4-Star 2309CC
Toyota Prius Petrol Automatic 2016 10.1 12459937 5-Star 2613CC
Honda City Diesel CVT 2018 23.7 14662577 4-Star 2776CC
Tesla Model S Petrol Manual 2015 11.3 4683343 5-Star 1327CC
Nissan Leaf Hybrid CVT 2017 19.2 4933072 3-Star 1048CC
Nissan Leaf Diesel CVT 2017 18.7 5805445 5-Star 2859CC
Tesla Model 3 Petrol Manual 2022 20.0 9086061 5-Star 2957CC
Nissan Sunny Petrol Manual 2021 17.2 6435460 5-Star 1617CC
Toyota Yaris Diesel CVT 2017 17.6 11750751 4-Star 1207CC
Honda Civic Hybrid Manual 2020 10.2 14401187 3-Star 2439CC
Mercedes E-Class Hybrid Manual 2019 14.1 12114512 5-Star 1146CC
Mercedes C-Class Electric Automatic 2023 10.8 13543956 4-Star 2187CC
Honda Civic Diesel Automatic 2021 11.6 12998423 4-Star 2095CC
Honda City Electric Automatic 2015 20.1 3565368 4-Star 1859CC
BMW 320i Diesel CVT 2023 19.1 11799985 5-Star 2698CC
Mercedes GLA Hybrid Automatic 2018 19.1 11865725 5-Star 2724CC
Mercedes E-Class Petrol CVT 2016 23.1 7445166 3-Star 1051CC
Tesla Model 3 Electric Automatic 2018 23.1 8554831 3-Star 1436CC
BMW X3 Hybrid Manual 2023 10.5 5276401 5-Star 1915CC
BMW X5 Diesel CVT 2018 24.3 5190153 4-Star 2421CC
Tesla Model Y Hybrid CVT 2020 22.4 10365328 4-Star 1724CC
Nissan Sunny Petrol Manual 2021 12.2 13417744 5-Star 2007CC
BMW X5 Diesel CVT 2017 11.8 5415459 4-Star 1392CC
Honda Accord Electric Manual 2024 17.5 13750547 5-Star 2553CC
Tesla Model 3 Hybrid Manual 2016 21.1 7082293 3-Star 2327CC
Mercedes E-Class Diesel Automatic 2023 22.4 3981205 3-Star 2555CC
Nissan Sunny Petrol Automatic 2016 19.1 9314827 4-Star 1244CC
Mercedes C-Class Electric CVT 2020 20.8 5163681 4-Star 1288CC
Honda City Hybrid Manual 2019 19.0 3799199 4-Star 1510CC
Mercedes C-Class Electric CVT 2018 13.5 12573894 4-Star 1577CC
Nissan Leaf Diesel CVT 2022 13.3 10210550 3-Star 1162CC
BMW X5 Diesel Manual 2015 22.3 5854428 5-Star 1441CC
BMW X3 Petrol Manual 2022 22.6 11639280 3-Star 1801CC
Nissan Leaf Petrol Manual 2021 18.7 9325246 5-Star 2732CC
BMW X5 Diesel Automatic 2016 21.7 8992812 4-Star 2619CC
BMW X3 Hybrid Manual 2022 13.2 10188014 4-Star 2666CC
Mercedes E-Class Hybrid Automatic 2015 21.2 7575800 4-Star 1993CC
Honda Accord Petrol Automatic 2024 17.8 9841992 5-Star 2118CC
BMW X5 Diesel Manual 2018 16.8 13671576 5-Star 2865CC
Toyota Camry Diesel Manual 2015 12.3 3409974 4-Star 2494CC
Toyota Yaris Hybrid Automatic 2020 14.7 11633905 3-Star 2008CC
Nissan Sunny Electric Automatic 2017 17.9 5086633 3-Star 2284CC
Tesla Model 3 Hybrid Automatic 2021 14.7 12582718 4-Star 2955CC
Mercedes E-Class Diesel Manual 2018 17.4 6237015 3-Star 2961CC
Tesla Model S Hybrid Manual 2021 19.9 8830859 3-Star 1811CC
Nissan Leaf Diesel Manual 2019 11.1 7738482 3-Star 2402CC
Mercedes GLA Hybrid Manual 2015 14.4 14132884 5-Star 2938CC
BMW 320i Electric Manual 2023 17.8 8496141 4-Star 2068CC
Honda Civic Diesel Automatic 2023 24.3 6940352 3-Star 1466CC
Tesla Model Y Petrol Manual 2015 17.8 13533847 5-Star 1445CC
BMW 320i Diesel Automatic 2015 24.6 12357455 5-Star 2056CC
Toyota Corolla Diesel Manual 2016 15.3 3133642 5-Star 2774CC
BMW X3 Diesel Manual 2020 16.2 13795607 3-Star 2336CC
Honda City Diesel CVT 2023 24.3 5383088 5-Star 1469CC
BMW X3 Petrol CVT 2017 17.4 8734546 3-Star 2265CC
BMW 320i Hybrid Manual 2016 13.4 6870749 4-Star 1611CC
Tesla Model 3 Diesel Automatic 2015 23.8 9624815 4-Star 1686CC
Toyota Corolla Hybrid CVT 2017 19.1 13963174 3-Star 1952CC
Toyota Prius Petrol Manual 2017 19.0 13051096 3-Star 2036CC
BMW X5 Electric Automatic 2018 12.5 8568129 5-Star 2944CC
Tesla Model S Electric CVT 2019 21.4 12811361 3-Star 2449CC
Toyota Prius Diesel CVT 2021 15.5 2981434 4-Star 2595CC
BMW X3 Petrol CVT 2024 16.6 6422675 4-Star 2344CC
Nissan Altima Electric Manual 2020 15.4 4380336 5-Star 1828CC
Toyota Prius Electric Manual 2016 21.4 3312461 3-Star 1322CC
Toyota Corolla Diesel CVT 2017 24.0 3655800 5-Star 2432CC
Nissan Leaf Hybrid Automatic 2017 16.4 14526207 5-Star 1018CC
Mercedes C-Class Petrol CVT 2015 21.4 6777563 5-Star 2881CC
Honda Accord Hybrid CVT 2023 16.7 9188377 4-Star 2352CC
Tesla Model Y Petrol Automatic 2018 15.5 12915265 3-Star 1521CC
Nissan Leaf Diesel Automatic 2022 13.9 6676618 4-Star 2278CC
BMW X3 Hybrid CVT 2016 17.9 3801054 4-Star 1084CC
Mercedes C-Class Hybrid CVT 2017 12.4 7740056 4-Star 2584CC
Nissan Sunny Electric Automatic 2017 18.5 10693220 3-Star 1066CC
Tesla Model 3 Diesel CVT 2024 20.3 4660583 4-Star 1679CC
Mercedes C-Class Hybrid Automatic 2021 21.3 6104895 4-Star 2608CC
BMW 320i Petrol Automatic 2022 22.2 9491574 5-Star 2135CC
Nissan Altima Electric Automatic 2023 18.8 3450541 4-Star 2777CC
Honda Civic Diesel CVT 2021 17.2 3352747 5-Star 2854CC
BMW X5 Diesel CVT 2016 20.2 7291884 5-Star 1424CC
Mercedes C-Class Hybrid CVT 2018 15.3 11371694 4-Star 2899CC
Mercedes GLA Diesel Automatic 2017 14.0 6267789 4-Star 1564CC
Toyota Yaris Electric Manual 2022 24.3 8842170 5-Star 1533CC
Tesla Model 3 Diesel Automatic 2024 23.5 9877124 5-Star 2884CC
Nissan Leaf Diesel CVT 2022 12.3 11898723 4-Star 2111CC
Nissan Sunny Electric Automatic 2021 15.1 7107872 3-Star 2843CC
BMW X5 Electric Automatic 2023 24.6 11621874 4-Star 1461CC
BMW X5 Hybrid Manual 2018 24.4 13072621 3-Star 1473CC
Nissan Sunny Petrol CVT 2024 19.2 13940185 4-Star 1742CC
BMW X3 Electric Manual 2020 24.4 12281601 5-Star 1239CC
Tesla Model 3 Petrol Manual 2024 11.0 11851753 3-Star 2469CC
Tesla Model Y Petrol Manual 2024 21.1 11449106 5-Star 2547CC
Tesla Model 3 Petrol Automatic 2022 11.3 7337305 3-Star 2393CC
Tesla Model Y Electric CVT 2019 23.6 10741179 3-Star 1414CC
Toyota Camry Electric Manual 2022 17.8 11414110 5-Star 1453CC
Tesla Model S Petrol Automatic 2024 12.0 3603353 3-Star 2511CC
Honda Accord Petrol Automatic 2017 10.5 8064596 4-Star 2668CC
Nissan Altima Diesel Manual 2022 18.5 13915989 4-Star 1294CC
BMW X3 Diesel CVT 2020 15.3 10550824 5-Star 2606CC
Honda City Petrol CVT 2024 18.5 12657210 3-Star 1787CC
Mercedes GLA Electric Manual 2024 21.7 5678703 4-Star 1779CC
Honda City Hybrid Automatic 2015 22.3 10465992 4-Star 1024CC
BMW X5 Diesel CVT 2020 12.2 7840470 4-Star 1721CC
BMW X3 Diesel Automatic 2020 24.5 9438283 3-Star 1106CC
Honda Civic Petrol Manual 2022 10.1 12054286 5-Star 1731CC
Toyota Camry Diesel Manual 2016 24.0 14555184 4-Star 1165CC
Nissan Leaf Petrol Automatic 2016 13.5 4501686 3-Star 1217CC
Honda City Electric Manual 2022 20.4 13588866 4-Star 2806CC
Nissan Altima Hybrid Automatic 2022 11.1 4193072 4-Star 2272CC
Nissan Leaf Diesel Automatic 2017 16.2 8922742 3-Star 2350CC
Mercedes C-Class Petrol Manual 2015 18.4 13494377 5-Star 2297CC
Toyota Camry Petrol Manual 2022 24.2 14304205 4-Star 2052CC
Tesla Model Y Hybrid CVT 2016 15.5 8413618 4-Star 1206CC
Tesla Model 3 Diesel CVT 2015 16.8 5164550 5-Star 2626CC
Mercedes GLA Electric Manual 2017 18.3 11995089 3-Star 1513CC
BMW 320i Electric CVT 2021 19.5 9435099 4-Star 2634CC
Toyota Corolla Hybrid CVT 2015 13.9 10224244 3-Star 1866CC
Nissan Sunny Diesel CVT 2020 11.8 4986361 5-Star 2163CC
Honda Civic Petrol Manual 2018 22.6 10686041 3-Star 1344CC
Mercedes E-Class Hybrid CVT 2023 15.5 6720462 5-Star 1968CC
Toyota Yaris Diesel Automatic 2019 11.6 9638962 5-Star 1112CC
Honda Civic Petrol Automatic 2023 18.6 13893160 4-Star 1995CC
Honda Accord Electric Automatic 2020 21.2 14409924 4-Star 2946CC
Honda Civic Diesel Manual 2015 16.7 12374386 3-Star 2450CC
Honda City Petrol Manual 2017 19.0 4082625 4-Star 1910CC
BMW X3 Petrol Automatic 2016 23.6 7452784 5-Star 1065CC
Honda Accord Hybrid Automatic 2021 12.0 2656647 5-Star 2688CC
Toyota Yaris Electric Manual 2023 20.7 6009895 5-Star 1831CC
Nissan Altima Hybrid CVT 2021 12.1 14485754 3-Star 1538CC
Nissan Altima Electric Automatic 2019 10.2 11527114 3-Star 1109CC
Mercedes GLA Petrol Manual 2024 24.5 9834064 5-Star 2030CC
Nissan Sunny Electric CVT 2018 17.2 9091967 4-Star 2958CC
Toyota Corolla Hybrid Manual 2024 15.6 5412426 3-Star 1257CC
Tesla Model S Electric CVT 2020 11.5 13978885 5-Star 2573CC
Mercedes E-Class Electric CVT 2016 12.8 6311939 3-Star 2374CC
Nissan Altima Petrol CVT 2020 12.7 7411796 3-Star 1767CC
Mercedes C-Class Hybrid CVT 2016 21.4 14289514 3-Star 2452CC
Tesla Model 3 Diesel Manual 2020 20.0 11591440 3-Star 2192CC
Mercedes GLA Petrol Automatic 2020 17.6 11890793 4-Star 2759CC
Toyota Corolla Petrol Automatic 2015 22.3 8275634 3-Star 1752CC
BMW X5 Electric Automatic 2019 12.9 12443665 4-Star 2530CC
Nissan Sunny Hybrid Automatic 2022 12.9 11334149 3-Star 1113CC
BMW 320i Diesel CVT 2023 11.5 10876265 4-Star 1042CC
Toyota Camry Hybrid Automatic 2017 18.5 9474964 4-Star 2765CC
Toyota Camry Hybrid CVT 2018 16.2 5736091 4-Star 1864CC
Mercedes GLA Petrol Manual 2024 19.5 10802152 4-Star 2232CC
Nissan Leaf Hybrid Manual 2015 11.2 2549925 3-Star 2882CC
Tesla Model Y Electric Manual 2018 24.1 6817242 4-Star 2919CC
BMW 320i Petrol Manual 2016 13.3 6637907 5-Star 2071CC
Honda Accord Electric CVT 2016 19.6 13647786 3-Star 2339CC
BMW X5 Electric Manual 2020 18.4 5647648 4-Star 2886CC
Honda City Diesel CVT 2021 18.3 11717449 3-Star 1806CC
Tesla Model 3 Petrol Automatic 2020 10.0 3884405 5-Star 2246CC
Nissan Sunny Hybrid Automatic 2019 25.0 10157329 3-Star 1180CC
Nissan Altima Electric Manual 2022 10.7 6840014 4-Star 1690CC
Mercedes C-Class Hybrid Automatic 2016 22.8 4091206 5-Star 2698CC
Tesla Model 3 Hybrid CVT 2022 15.0 12320657 5-Star 2039CC
Nissan Sunny Petrol Automatic 2018 24.2 14370531 5-Star 1440CC
BMW X5 Electric CVT 2023 17.5 10902439 3-Star 1004CC
Nissan Sunny Hybrid Manual 2020 13.6 13372178 4-Star 2263CC
Mercedes E-Class Hybrid Automatic 2023 18.0 6358164 3-Star 1780CC
Nissan Altima Hybrid Manual 2021 16.9 11411543 4-Star 2103CC
Nissan Leaf Electric Automatic 2015 10.9 9341740 4-Star 2793CC
Tesla Model S Petrol Automatic 2021 11.9 2921888 3-Star 2541CC
Tesla Model S Petrol Automatic 2024 10.9 6936310 5-Star 1079CC
Mercedes E-Class Electric Manual 2015 13.3 10280093 5-Star 2815CC
BMW X5 Diesel Manual 2022 11.7 8384874 3-Star 2801CC
Tesla Model Y Electric CVT 2019 11.6 13285405 5-Star 1063CC
Mercedes GLA Diesel Automatic 2017 19.1 6532309 4-Star 1637CC
Toyota Yaris Hybrid CVT 2023 10.8 7924227 3-Star 1076CC
BMW X3 Diesel Automatic 2019 13.4 4353955 5-Star 2693CC
Tesla Model Y Hybrid CVT 2023 15.7 10439411 5-Star 2012CC
Tesla Model 3 Hybrid Automatic 2024 16.4 10629902 5-Star 1472CC
Nissan Leaf Electric Manual 2018 19.3 8204923 4-Star 2584CC
Nissan Sunny Petrol CVT 2020 14.5 13330442 4-Star 1867CC
Nissan Altima Hybrid Manual 2024 20.4 8203919 3-Star 2055CC
Nissan Altima Petrol Automatic 2018 24.2 9692896 4-Star 2574CC
Nissan Altima Petrol Manual 2020 13.6 4747188 4-Star 1820CC
Nissan Altima Electric CVT 2023 20.4 12408957 3-Star 1668CC
Toyota Yaris Petrol Manual 2019 12.1 3462302 5-Star 2194CC
Nissan Altima Electric CVT 2023 22.8 9247817 3-Star 2105CC
Honda Civic Diesel CVT 2024 15.4 7842640 3-Star 2242CC
Toyota Yaris Diesel Automatic 2016 19.9 5797364 4-Star 1493CC
Tesla Model S Diesel CVT 2016 19.6 7194600 4-Star 1990CC
BMW X3 Hybrid CVT 2022 16.1 12097302 3-Star 1760CC
BMW X5 Petrol Automatic 2022 24.9 4955762 3-Star 2847CC
Nissan Leaf Electric CVT 2022 13.8 11340624 5-Star 1469CC
Toyota Corolla Electric Automatic 2024 17.1 11178678 5-Star 1739CC
Toyota Prius Electric Manual 2019 15.0 13998465 4-Star 2698CC
Toyota Corolla Petrol CVT 2019 19.9 6163420 4-Star 2729CC
Honda City Hybrid Automatic 2019 16.0 6763237 3-Star 1445CC
Tesla Model 3 Hybrid CVT 2021 23.6 5420730 3-Star 2299CC
BMW 320i Diesel Manual 2023 17.3 3372303 4-Star 2404CC
BMW X5 Electric CVT 2017 24.8 7682655 5-Star 1864CC
Toyota Yaris Hybrid Automatic 2019 18.3 14619201 4-Star 2475CC
Mercedes C-Class Petrol Automatic 2020 21.9 5991336 5-Star 2009CC
Nissan Sunny Petrol Automatic 2019 10.6 8795468 3-Star 2411CC
Mercedes GLA Electric CVT 2023 17.6 7809906 4-Star 2492CC
BMW X3 Diesel Automatic 2023 20.8 8545157 5-Star 1614CC
Honda City Diesel CVT 2021 13.0 4913415 5-Star 1473CC
Honda Accord Petrol Manual 2021 19.2 3099521 3-Star 1325CC
Mercedes GLA Diesel CVT 2019 18.1 4863402 4-Star 2853CC
Nissan Leaf Hybrid CVT 2019 13.2 10598525 4-Star 2157CC
Nissan Altima Hybrid Manual 2017 17.6 14703006 3-Star 2496CC
BMW 320i Diesel CVT 2017 13.4 13991102 3-Star 2735CC
Tesla Model 3 Petrol Manual 2018 18.6 13520584 4-Star 2544CC
Tesla Model Y Hybrid CVT 2015 21.2 10658693 4-Star 1183CC
Nissan Altima Diesel Manual 2023 10.5 13855815 5-Star 1867CC
Nissan Altima Petrol Manual 2024 14.1 3577573 4-Star 2018CC
Mercedes C-Class Electric Manual 2023 13.2 12251245 5-Star 2592CC
Tesla Model 3 Petrol Automatic 2022 15.4 12353727 5-Star 1785CC
Honda Accord Hybrid CVT 2017 21.7 4131035 4-Star 1184CC
Tesla Model S Hybrid Automatic 2018 22.2 3381034 4-Star 1761CC
Tesla Model Y Petrol Automatic 2016 22.1 13758528 5-Star 2380CC
BMW X5 Diesel CVT 2021 17.4 14068627 3-Star 1285CC
Tesla Model Y Hybrid Manual 2019 19.5 7132224 4-Star 2120CC
BMW 320i Diesel CVT 2015 22.5 6855145 3-Star 1392CC
Mercedes C-Class Diesel Automatic 2017 13.6 6205049 3-Star 2546CC
Honda City Diesel CVT 2021 22.8 14425657 4-Star 2028CC
Mercedes C-Class Hybrid CVT 2018 10.9 11659163 3-Star 1906CC
Honda City Diesel Automatic 2017 18.9 6098905 3-Star 2159CC
BMW X5 Electric Manual 2019 15.1 3873602 4-Star 2918CC
Toyota Corolla Hybrid Manual 2017 15.9 2735734 3-Star 2519CC
BMW 320i Petrol Manual 2019 18.3 3344592 3-Star 1742CC
Toyota Corolla Diesel Manual 2015 20.0 3080340 3-Star 1607CC
BMW X5 Petrol Automatic 2016 15.1 4127619 5-Star 2269CC
Mercedes C-Class Petrol CVT 2022 21.8 3786600 3-Star 1507CC
Honda Accord Electric Manual 2020 20.1 4039892 5-Star 2721CC
Mercedes GLA Electric CVT 2022 11.1 5191547 5-Star 1981CC
Nissan Altima Diesel CVT 2020 20.6 11029586 3-Star 1075CC
Tesla Model S Diesel CVT 2021 12.9 9242638 3-Star 1603CC
Toyota Prius Electric Manual 2016 23.0 14243248 3-Star 1116CC
Mercedes C-Class Petrol Automatic 2023 24.8 3629422 3-Star 2348CC
Honda Accord Petrol Automatic 2020 21.9 10895055 4-Star 1159CC
Mercedes GLA Petrol CVT 2017 13.7 9300185 4-Star 2253CC
Nissan Sunny Petrol CVT 2022 10.7 4672179 5-Star 1551CC
Honda Civic Diesel CVT 2017 16.1 7427637 4-Star 2295CC
Tesla Model S Petrol Automatic 2016 12.4 8813343 3-Star 2541CC
Mercedes C-Class Hybrid Manual 2020 16.8 5526537 3-Star 1146CC
BMW X5 Petrol Manual 2015 21.4 9759002 4-Star 1784CC
Toyota Corolla Electric Automatic 2015 11.8 4131702 5-Star 2152CC
Toyota Yaris Petrol Automatic 2022 21.2 6583441 4-Star 2408CC
BMW X5 Petrol CVT 2018 11.0 3828169 4-Star 2818CC
Toyota Prius Petrol CVT 2024 12.6 6640519 5-Star 2694CC
BMW X5 Petrol CVT 2018 19.3 14269156 3-Star 2296CC
Honda Civic Petrol Manual 2016 16.3 2519875 4-Star 1989CC
Tesla Model 3 Hybrid Manual 2017 14.8 6687771 3-Star 1251CC
Toyota Prius Petrol Automatic 2021 16.8 13957219 5-Star 1649CC
Toyota Camry Petrol Manual 2016 12.0 11732821 4-Star 2305CC
Mercedes E-Class Hybrid Automatic 2019 17.0 13936302 5-Star 1070CC
Mercedes C-Class Hybrid CVT 2016 23.9 7808252 5-Star 1457CC
Mercedes C-Class Hybrid Automatic 2023 18.4 6826140 4-Star 1616CC
Mercedes GLA Diesel Automatic 2020 12.8 7918394 5-Star 1306CC
Nissan Altima Diesel Manual 2015 13.9 8480810 4-Star 2074CC
Tesla Model S Hybrid CVT 2023 13.0 9893503 3-Star 2245CC
Toyota Yaris Petrol Manual 2018 18.5 12580161 4-Star 1784CC
Honda City Diesel Automatic 2022 16.7 14025650 3-Star 1818CC
Honda Accord Diesel CVT 2020 20.6 14913556 4-Star 2513CC
Honda Accord Electric Automatic 2016 21.2 12601553 4-Star 1494CC
Toyota Yaris Electric Manual 2019 24.8 10682095 3-Star 1888CC
Toyota Camry Diesel Manual 2018 25.0 3985063 5-Star 2882CC
Nissan Leaf Hybrid CVT 2018 20.9 11998449 5-Star 2457CC
BMW X3 Electric Manual 2018 21.8 6540635 5-Star 1222CC
BMW X5 Petrol Manual 2015 23.3 4857329 5-Star 2738CC
BMW X5 Petrol Manual 2019 13.7 3809727 5-Star 2862CC
Tesla Model Y Hybrid Manual 2016 18.9 5764536 4-Star 2591CC
Nissan Sunny Petrol CVT 2017 11.2 2664189 5-Star 2623CC
Tesla Model S Hybrid Manual 2015 20.1 13707097 4-Star 2263CC
Toyota Camry Electric Manual 2024 15.5 2593462 5-Star 1046CC
Mercedes C-Class Hybrid Manual 2019 10.8 11215623 4-Star 2558CC
BMW X3 Hybrid Automatic 2021 12.2 6426992 4-Star 2054CC
BMW X5 Hybrid Manual 2024 11.5 13245142 4-Star 1933CC
BMW X3 Petrol Manual 2018 22.3 9492009 4-Star 1636CC
Honda City Hybrid Automatic 2020 18.8 5474747 3-Star 2340CC
Mercedes E-Class Hybrid Manual 2024 16.0 12474857 5-Star 2629CC
Honda City Diesel Automatic 2015 10.4 14185632 4-Star 1236CC
Nissan Sunny Electric CVT 2020 16.2 7036196 4-Star 2353CC
Tesla Model S Hybrid Automatic 2019 23.2 11303434 5-Star 1971CC
BMW X5 Hybrid CVT 2017 11.3 8871948 3-Star 2689CC
Tesla Model 3 Hybrid Automatic 2016 10.2 14877475 3-Star 1920CC
Honda Civic Diesel Manual 2019 13.0 9416931 5-Star 1524CC
Honda Civic Hybrid Automatic 2022 17.0 5652723 4-Star 2720CC
Toyota Camry Petrol CVT 2020 14.5 2681785 5-Star 2384CC
BMW X3 Electric Automatic 2018 12.5 5349217 5-Star 1960CC
Nissan Sunny Hybrid CVT 2015 17.9 6877990 3-Star 1737CC
Tesla Model Y Petrol Manual 2019 23.7 9440881 5-Star 1185CC
BMW 320i Petrol CVT 2023 19.9 8884028 4-Star 1651CC
Honda Civic Diesel Automatic 2021 20.8 3430574 5-Star 1246CC
Honda City Diesel Automatic 2024 15.7 6256640 3-Star 2110CC
Nissan Altima Electric Automatic 2017 16.2 5182922 3-Star 2482CC
Mercedes GLA Diesel Automatic 2022 22.4 9252769 5-Star 2073CC
Nissan Altima Hybrid Automatic 2022 11.2 5864574 3-Star 1989CC
Tesla Model 3 Electric CVT 2021 10.7 4566490 3-Star 1567CC
Toyota Yaris Electric CVT 2024 21.5 2581192 3-Star 1446CC
Tesla Model Y Petrol Manual 2023 21.6 3046069 5-Star 2412CC
Nissan Sunny Petrol Manual 2022 23.7 5999276 3-Star 1500CC
Honda City Electric CVT 2018 20.8 14888073 4-Star 1855CC
Toyota Prius Electric CVT 2019 15.6 5676176 4-Star 2965CC
Honda Accord Hybrid Automatic 2015 13.2 3594584 5-Star 2662CC
Nissan Leaf Diesel CVT 2015 18.9 4234107 4-Star 2084CC
Mercedes GLA Electric CVT 2021 24.6 10996872 3-Star 1885CC
Mercedes C-Class Electric CVT 2015 20.5 8716998 3-Star 2659CC
Nissan Leaf Petrol Automatic 2016 12.8 14596650 4-Star 1719CC
Mercedes C-Class Petrol CVT 2024 18.2 11900986 3-Star 2447CC
Toyota Prius Diesel Automatic 2023 15.4 7879749 4-Star 2015CC
BMW X3 Petrol Manual 2024 19.6 4412818 4-Star 1490CC
BMW X5 Diesel Automatic 2015 17.2 7256165 3-Star 1544CC
Toyota Yaris Diesel Automatic 2018 20.3 7509948 5-Star 1366CC
Mercedes C-Class Electric Automatic 2018 12.2 4343245 5-Star 2099CC
Tesla Model Y Hybrid Automatic 2024 18.3 4730007 4-Star 1441CC
Mercedes GLA Diesel Manual 2024 12.5 3365824 5-Star 1242CC
Nissan Leaf Petrol CVT 2021 24.5 12433507 5-Star 1284CC
Toyota Corolla Petrol Manual 2015 13.1 14962722 5-Star 2069CC
Tesla Model S Petrol Automatic 2017 22.3 8115906 5-Star 2193CC
BMW X5 Diesel Automatic 2021 11.5 5550766 4-Star 1297CC
